chavepar;arquivo_psg;arquivo_hyp;canal;frequencia_amostragem_hz;indice_epoca;inicio_epoca_s;id_estagio;estagio;media;desvio_padrao;variancia;minimo;maximo;pico_a_pico;valor_rms;assimetria;curtose_excesso;potencia_delta;potencia_theta;potencia_alpha;potencia_beta;potencia_total;relativo_delta;relativo_theta;relativo_alpha;relativo_beta;razao_delta_theta;razao_delta_alpha
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;114;32250.0;3;N2;-1.9485016407972358e-07;2.252859843285881e-05;5.075377473490087e-10;-7.926756819169833e-05;8.59929342391763e-05;0.0001652605024308;2.252568610911406e-05;0.1029119435473968;0.9347918789908936;3.3990807394839477e-10;5.0700822820653685e-11;1.0519081163538023e-11;8.137913434802444e-12;4.0926589136738877e-10;0.8285067832851127;0.1235803996566013;0.0256396677980678;0.0198357055900487;6.574519618914202;29.508262779181067
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;115;32280.0;3;N2;1.0010279610013133e-07;2.490198260316225e-05;6.201087375681954e-10;-8.459450181702047e-05;9.248128418796693e-05;0.0001770757860049;2.4898033159779103e-05;0.0727630176778335;2.2227268276039567;4.838990581774021e-10;3.264570232104651e-11;5.872619550726209e-12;3.039605108504198e-12;5.25456985157679e-10;0.9191616253937056;0.0620101988223573;0.0111549845785924;0.005773700785058;14.38219519271878;70.40969671109906
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;116;32310.0;3;N2;-1.1716088622569957e-07;2.231808091025058e-05;4.980967355164914e-10;-7.362533107316952e-05;9.051908893193444e-05;0.0001641444200051;2.231466849282284e-05;0.1482033187591351;0.8635453510977724;3.616744362619951e-10;4.4670242773955285e-11;1.3493876528092692e-11;5.811518423579934e-12;4.2565007398762295e-10;0.8477074265607352;0.1046999531875181;0.0316275030775786;0.0136212760243152;7.919258017788551;24.953602686002
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;117;32340.0;3;N2;-5.935614788813088e-08;2.173884184012877e-05;4.725772445501331e-10;-7.673863657148699e-05;9.227982325307418e-05;0.0001690184598245;2.1735299444779727e-05;0.0543004647714027;1.1901157569690284;3.717120943064381e-10;3.9721252163295126e-11;7.592836165550043e-12;6.618617306305023e-12;4.256447999415884e-10;0.8712448724497027;0.0931014562201;0.0177966218423137;0.0155131793642186;9.12820884819175;43.25837094354098
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;118;32370.0;3;N2;2.430082443004618e-07;2.028485476249548e-05;4.114753327355355e-10;-7.647852364846722e-05;7.232320225956831e-05;0.000148801725908;2.0282929455532016e-05;-0.1557580881838105;1.2027314499917905;2.588303972487078e-10;7.358333213040553e-11;9.646486749933934e-12;4.901297962839862e-12;3.4696151409188714e-10;0.7438477727176396;0.21146974349288;0.0277228554287373;0.0140857473149905;3.470351750926798;24.311343575411293
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;119;32400.0;3;N2;-3.690328209758634e-08;1.9315500530284816e-05;3.73088560735433e-10;-7.464090527479125e-05;7.735049214631961e-05;0.0001519913974211;1.931231627055864e-05;0.089218988303344;1.3958365890401383;3.032939957312925e-10;2.885521240159509e-11;4.765322084407939e-12;3.430293171750338e-12;3.40344823389046e-10;0.8885267182904214;0.0845339094792936;0.0139604346042086;0.0100493487426955;10.158828939200186;52.60660051439933
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;120;32430.0;3;N2;7.69242959210144e-08;1.6313751036329022e-05;2.6613847287532616e-10;-8.751854019947731e-05;7.544645112278245e-05;0.0001629649913222;1.6311213241152157e-05;0.0272116083023347;2.556980860260614;1.85384716529077e-10;3.6199744244695776e-11;7.076806649522596e-12;4.915828711518249e-12;2.335770961348136e-10;0.7902933388796607;0.1543191762587573;0.030168361558434;0.0209561325147152;4.98349438398385;22.952724334441594
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;121;32460.0;4;N3;3.570021726771707e-08;2.428103172781298e-05;5.895685017670606e-10;-7.730635569216712e-05;9.275775592702035e-05;0.0001700641116191;2.427701080113965e-05;0.2780756701408154;1.0506840055664988;4.3043114355201503e-10;4.602768307687343e-11;1.0204823281276176e-11;6.605709156280491e-12;4.932693590664451e-10;0.8708432672520806;0.0931226713381718;0.0206462793901499;0.0133645936878569;9.152718471127187;38.414808761088366
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;122;32490.0;3;N2;-2.2731664967550625e-07;2.1518612655283493e-05;4.6305069060812684e-10;-8.406072327316641e-05;7.889783204280804e-05;0.0001629585553159;2.151622674255744e-05;0.0828126197297498;0.7403910556652873;3.5043352315008577e-10;4.8782370637397485e-11;1.415712556191409e-11;8.343730427169082e-12;4.2171674977656654e-10;0.8290031642590763;0.1154020290494336;0.0334908081342815;0.0197383482712224;7.039309672545673;23.12005147141052
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;123;32520.0;3;N2;2.978582880672855e-07;1.8795919594454908e-05;3.53286593401214e-10;-5.524217019714026e-05;7.032317307096068e-05;0.0001255653432681;1.8795147000307925e-05;0.307992784427861;0.6965530083096727;2.6421782619536943e-10;2.673644916314994e-11;1.0657470844367322e-11;6.267643460903786e-12;3.0787938966379037e-10;0.8554077579697554;0.0865595117636436;0.0345036645402847;0.0202915560916058;9.52601483489111;22.66510718515197
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;124;32550.0;4;N3;-4.8528093923724206e-08;2.3148298663554502e-05;5.358437310171192e-10;-7.026684781029255e-05;8.279458771572889e-05;0.000153061435526;2.314449116779225e-05;0.2194682373550644;0.7871054886459157;4.142457298295563e-10;3.9353883801392505e-11;1.0974344899413323e-11;6.635461399665779e-12;4.712094199300277e-10;0.8772500342982132;0.0833398956912464;0.0232404192636383;0.0140519462755508;10.26532494042771;34.59443780092321
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;125;32580.0;4;N3;-3.411098327909702e-07;2.2190123078951584e-05;4.924015622590198e-10;-6.803898364504302e-05;6.948625286762286e-05;0.0001375252365126;2.2189046494226835e-05;0.0766464381784654;0.1584688329254411;4.158485335181308e-10;3.4756063510719663e-11;9.585307206995096e-12;4.941305633223476e-12;4.6513120986906903e-10;0.8921276342661926;0.0745628328995225;0.0205635387720283;0.0106006753648;11.630154236454452;39.285447780233085
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;126;32610.0;4;N3;2.2700627361518595e-07;2.471685039759749e-05;6.109226935772151e-10;-7.529159132591232e-05;7.218480410990045e-05;0.0001474763954358;2.471377317464124e-05;0.0256395686031556;0.1068240342192088;4.928304330915106e-10;4.4540945070612006e-11;1.3525571642387247e-11;4.8915357327098976e-12;5.557884855372198e-10;0.8851304326381698;0.0799961677146331;0.0242921180910144;0.0087852674036358;10.821699732567444;33.92847078412915
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;127;32640.0;4;N3;-2.671631163482782e-07;2.08165861231542e-05;4.33330257822696e-10;-5.8606741195596734e-05;6.919693601312533e-05;0.0001278036772087;2.081483102343516e-05;-0.0600456445858265;-0.1490405640889962;3.3009110702801743e-10;4.4337759499508003e-11;8.773691401548299e-12;3.033307832212902e-12;3.862358657612866e-10;0.852429065110161;0.1144980706070243;0.0226572282613844;0.0078332305977122;7.280710618962094;33.77343252066727
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;128;32670.0;2;N1;2.5322264330997334e-07;1.6185744710054056e-05;2.6197833181904287e-10;-7.021982467649392e-05;6.795246390525631e-05;0.0001381722885817;1.6185027878119994e-05;0.1794102777426338;0.3871431216918815;1.3836936439036163e-10;3.833949896917665e-11;1.1738810060821346e-11;1.6464486511218643e-11;2.0491215993157823e-10;0.6719824824155108;0.1861934670682699;0.0570088238825817;0.0799587868763533;3.517313845272331;10.862032146622662
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;129;32700.0;3;N2;2.7117064018876585e-07;1.425757010561872e-05;2.0327830531663256e-10;-5.8800864437239305e-05;5.988850853807608e-05;0.0001186893729753;1.425777259594315e-05;-0.0379139406733934;1.2560998728312978;1.5177123149489611e-10;1.6375346139147225e-11;3.236373973587987e-12;4.154982972831831e-12;1.7553793458046314e-10;0.8597088883790085;0.0927582288648766;0.0183324563147242;0.0235359215157128;8.734860893099018;35.82573975789815
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;130;32730.0;3;N2;-6.413081910608566e-08;1.5726250413968402e-05;2.473149520828414e-10;-4.548090587786648e-05;4.297016160170315e-05;8.845106747956963e-05;1.5723759936078893e-05;-0.0385467263553895;-0.2307210068229208;2.0793195891597662e-10;1.6021902293062888e-11;3.4858271043597373e-12;3.135154411515404e-12;2.305748427249147e-10;0.8979039193949785;0.0691867134812011;0.0150527020264481;0.0135384067398012;12.215553546016844;46.35309254649813
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;131;32760.0;3;N2;-2.728925600521264e-07;2.116149747079117e-05;4.478089752063011e-10;-6.423632920647508e-05;7.737427555577398e-05;0.0001416106047622;2.1159730052560477e-05;0.4180991026024008;0.8856797106805954;3.72177898410629e-10;4.2059226154591255e-11;1.1730899535573894e-11;5.818761101455938e-12;4.3178678520225007e-10;0.8599567064800804;0.0971823253220084;0.0271054938290035;0.0134448677741782;8.64339496196322;29.2342184753445
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;132;32790.0;3;N2;1.2310361580754437e-07;1.944597199922152e-05;3.7814582699450725e-10;-8.201493723442423e-05;9.414710976310382e-05;0.0001761620469975;1.9443120451350757e-05;0.1294197714687461;2.6593797780627177;2.8808961505674865e-10;2.863456861145768e-11;8.334413594813243e-12;3.669859737795664e-12;3.2872845700081523e-10;0.8737177787964973;0.0868428793556841;0.0252765978120979;0.0111299454441282;9.721404041136063;30.863172295775325
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;133;32820.0;3;N2;1.849816893251549e-08;2.1296990879242868e-05;4.5356182051055384e-10;-8.330002958284303e-05;9.471388889793574e-05;0.0001780139184807;2.1293449119842097e-05;0.3976548899522122;2.9208817421219653;3.855873212169499e-10;3.589933405600101e-11;9.696430521882264e-12;3.431627481097416e-12;4.3461471327593053e-10;0.885156789855048;0.0824107473001293;0.0222591896608879;0.0078776666088496;10.449709488842144;36.04822379093036
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;134;32850.0;4;N3;-2.3004262541076877e-07;1.978901239945104e-05;3.916050117456271e-10;-5.51220259204893e-05;7.69409852988527e-05;0.0001320630112193;1.9787051229306952e-05;0.1985548200921962;0.4178383768527305;3.28905962555332e-10;2.454074822594616e-11;8.088225968322637e-12;4.60779750519135e-12;3.661427342547922e-10;0.8958531161536636;0.0668425272687412;0.0220301948361846;0.0125504254211758;12.877694875877022;36.1903372233202
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;135;32880.0;4;N3;9.711054237690245e-08;2.4657856732133195e-05;6.080098986224063e-10;-8.472181899189937e-05;8.900343789856345e-05;0.0001737252568904;2.465393800417369e-05;0.147243909014259;0.7181544639992605;4.924111041969011e-10;4.4323061172577656e-11;1.937214089470182e-11;5.169559476035855e-12;5.612758657402167e-10;0.8757464693041006;0.0788279630572937;0.0344530897999669;0.009193991403544;10.864471451342093;24.17080790585748
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;136;32910.0;3;N2;6.605765058698848e-08;2.080195541368125e-05;4.3272134903278267e-10;-6.841666046221285e-05;8.260863462136095e-05;0.0001510252950835;2.079859303405656e-05;-0.0481768010696521;0.7664001947487407;3.3632608045884735e-10;3.1718475632042586e-11;7.941728829687598e-12;4.275029365469186e-12;3.8026131428604656e-10;0.8821405892928179;0.0831935327386648;0.0208301459710365;0.0112128590163275;10.279393338529164;37.61309326919029
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;137;32940.0;4;N3;-1.4149531014351597e-07;2.4199932397627355e-05;5.85636728049734e-10;-6.55049079937075e-05;9.39720921120869e-05;0.0001594770001057;2.419631246140295e-05;0.0647395910613111;0.3211716792576222;4.6349267867295364e-10;2.9606631249303456e-11;1.3413098556684349e-11;5.634573405226366e-12;5.121469818841677e-10;0.9032357103048838;0.0576962006881422;0.0261389017770976;0.0109804278387011;15.143537846345035;32.157740186824725
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;138;32970.0;3;N2;2.948675448496218e-07;2.3977724214028276e-05;5.749312584839978e-10;-8.918959330834693e-05;9.11638409497272e-05;0.000180353434258;2.3975540903182464e-05;0.1724596462422867;0.4806487211655303;4.163411080682007e-10;5.1636997457223806e-11;1.2260512932143439e-11;3.408496543755387e-12;4.83647115001323e-10;0.8590603248862092;0.1065455583225391;0.0252978147452914;0.0070329450815901;7.909666739759349;31.39705908803808
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;139;33000.0;4;N3;-5.4838085322757817e-08;2.9587631834887317e-05;8.754279575968371e-10;-8.647201664005005e-05;8.481595727909431e-05;0.0001712879739191;2.9582750979130392e-05;0.0618855107478334;-0.1219034361272157;6.775329941823662e-10;3.8550410769134935e-11;1.1590798933231355e-11;3.6313209361007473e-12;7.313055248208335e-10;0.92520535653221;0.0526425234584522;0.0158278184997541;0.0049587512493357;17.13087123512537;53.81175553476028
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;140;33030.0;4;N3;-7.750242102975993e-09;2.4854146389657703e-05;6.177285927585352e-10;-6.957541657173014e-05;8.879956769662921e-05;0.0001583749842683;2.485000489524838e-05;0.2612060249766174;0.1948491701781511;5.219541102187256e-10;3.7160654613547145e-11;8.769860244688925e-12;3.035276883715788e-12;5.709199019606778e-10;0.9126349833767676;0.064975277982374;0.0153340707582018;0.0053071712897385;13.677808085436522;53.42493107846344
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;141;33060.0;4;N3;-1.4679134122540322e-07;2.6431601421486e-05;6.986295537043009e-10;-7.090844043892728e-05;8.185720387889837e-05;0.0001527656443178;2.6427603464640115e-05;0.150683324077194;0.0635411189828318;5.569475254605253e-10;4.922316529133981e-11;1.1801001695040983e-11;3.9790750942831436e-12;6.21950767541189e-10;0.8940474183197799;0.079016140369528;0.0189437148325862;0.0063874631858769;11.089454880625818;43.508120593116
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;142;33090.0;4;N3;-2.1460463544773326e-07;2.4868126199579558e-05;6.18423700678215e-10;-5.460004023692668e-05;8.191405549729494e-05;0.0001365140957342;2.486490729108418e-05;0.3972966975037247;0.0172134203306217;4.82347087753066e-10;4.588248446128498e-11;1.1624252773630644e-11;3.6127652541607082e-12;5.434665902421423e-10;0.8859075954294094;0.0842705232673312;0.0213497999362292;0.0066354213810511;10.28842846738173;38.20797130746507
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;143;33120.0;4;N3;3.5219956361351e-07;2.90669450023902e-05;8.448872917719765e-10;-8.713146130676968e-05;9.488318013551906e-05;0.0001820146414422;2.906423415827998e-05;0.0652717709986498;-0.0252318973189717;7.007834494780837e-10;4.020434069357887e-11;1.2367225370932063e-11;3.150326148552752e-12;7.565053416911472e-10;0.92512014227328;0.0530746629506556;0.0163262549981785;0.0041588170738434;17.00751517150937;52.4254981891743
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;144;33150.0;4;N3;-1.5813009431942348e-07;2.9639100704459496e-05;8.784762905690913e-10;-8.511450552688659e-05;9.853179262479164e-05;0.0001836462981516;2.9634582336615294e-05;0.1838325925896043;0.2374553643373467;6.99001132621297e-10;3.636818609052021e-11;1.0907191261538346e-11;3.195361604540425e-12;7.49471871577896e-10;0.9314154988269184;0.0484604253242092;0.0145337775799718;0.0042578032909108;18.70578172909024;58.70411562793608
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;145;33180.0;4;N3;-1.8515463466600476e-07;3.1213198238720904e-05;9.742637442896898e-10;-8.125450156889366e-05;8.763113138184993e-05;0.0001688856329507;3.12085448546868e-05;0.0461768438669876;-0.0691955717051406;8.652648710412157e-10;4.6223019841152185e-11;1.0207434009827427e-11;2.7328135627327948e-12;9.244281384549279e-10;0.9349887204487218;0.0499477138422924;0.0110299585518001;0.0029530262255645;18.322946604257325;77.2045474711244
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;146;33210.0;4;N3;3.086501885522572e-07;3.592305622646167e-05;1.2904659686495266e-09;-8.475015955428778e-05;0.0001154763557454;0.0002002265152997;3.591839470613263e-05;0.4820384502274436;0.0359817464158918;1.0377388731395255e-09;4.492874626383101e-11;1.0171431221170839e-11;2.670036500286143e-12;1.0955090871248132e-09;0.9464024378134512;0.0409743492246287;0.0092761941880861;0.0024350336277534;22.594539532570412;92.89220446283728
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;147;33240.0;4;N3;1.1540233376659861e-07;3.208194196792634e-05;1.0292510004333935e-09;-9.340272174115786e-05;9.773485979324376e-05;0.0001911375815344;3.20768021234228e-05;0.0874251778054884;0.0899636321456589;8.223417907975471e-10;5.6912459552570697e-11;1.1767793770894323e-11;3.338226447750936e-12;8.94360270568763e-10;0.9184479341206055;0.0635637535228338;0.0131430823521117;0.0037283611496748;14.19973865988297;64.4075088894505
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;148;33270.0;4;N3;-7.317911506768557e-07;3.045439710944683e-05;9.274703032998833e-10;-7.796848816909714e-05;8.957076498848388e-05;0.0001675392531575;3.0458113283989305e-05;0.1178381591904741;-0.0576964333600016;7.043487206781776e-10;5.7921563826731695e-11;1.5151436640877323e-11;3.2890572125952426e-12;7.807107783583819e-10;0.9010349353981444;0.0740959002105214;0.0193824072282792;0.0042075116573195;11.954005883982104;43.60904459084195
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;149;33300.0;3;N2;3.11200615200987e-07;2.598715263196352e-05;6.753321019169683e-10;-8.973380491545784e-05;8.68927794077675e-05;0.0001766265843232;2.598468466307088e-05;0.0876152690473628;0.7232351298968016;4.743379711632908e-10;2.6390979160460885e-11;5.452550533652158e-12;2.787198561207235e-12;5.08968699418611e-10;0.930131538865148;0.0517501940620039;0.0106919317594752;0.0054654306516944;17.317306124200254;73.51170187501258
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;150;33330.0;4;N3;2.5087085483711736e-07;2.4173361203056848e-05;5.84351391853454e-10;-6.818088153776393e-05;8.55955442571377e-05;0.0001537764257949;2.4170633923047536e-05;0.1939462729513212;0.7667479549662342;3.6776487319507896e-10;2.5856775750591748e-11;5.606806574820616e-12;3.036520361035451e-12;4.0226497588152674e-10;0.9119682967536532;0.0641185753711179;0.01390352971409;0.007529839045401;13.693560113483684;55.66454368388472
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;151;33360.0;4;N3;-5.396647754617009e-08;2.4172983550418625e-05;5.843331337288094e-10;-7.753468797913107e-05;8.21694686689884e-05;0.0001597041566481;2.416901463440877e-05;0.0541420211918448;0.1833905143472605;4.624990148214711e-10;3.4770303385574365e-11;1.196348179676602e-11;5.338490612762128e-12;5.145712906165737e-10;0.8970612274945852;0.0674403404890765;0.0232043211375459;0.0103545149039967;12.929692259976472;35.67706747864991
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;152;33390.0;4;N3;-7.7451585553301e-08;2.529196751637651e-05;6.396836208494445e-10;-7.637125014292838e-05;9.041385242152314e-05;0.0001667851025644;2.528787044659816e-05;0.3385199836992992;0.3243471208506969;5.405012927991543e-10;3.4408501338164897e-11;9.577316596285034e-12;4.196530339837731e-12;5.88683641073442e-10;0.9165953659749528;0.0583507815742161;0.0162414486839939;0.0071165792088084;15.2647322640729;51.10003920928198
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;153;33420.0;4;N3;3.223049552973273e-07;2.360678239991752e-05;5.572801752770555e-10;-6.050661947211509e-05;7.631132217929927e-05;0.0001368179416514;2.360504809787176e-05;0.4361898880248127;0.166016557529121;3.9144454949373036e-10;3.729987794748466e-11;1.284795605095703e-11;3.940312879704447e-12;4.4553269637187654e-10;0.8766313254869286;0.0835322435524877;0.0287727106107749;0.0088242426852946;10.220516891214752;28.267315988967034
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;154;33450.0;4;N3;-2.133711281548795e-07;2.8120264797906335e-05;7.907492923043703e-10;-8.845989497448627e-05;9.683990537378996e-05;0.0001852998003482;2.8116387329194085e-05;0.1947048751011521;0.1021437548304562;6.020046114445636e-10;4.41203640938228e-11;1.2254120273349344e-11;3.777075343279663e-12;6.621561711550153e-10;0.9077870909292084;0.0665308806777423;0.0184784833593667;0.0056956046065305;13.342193121331238;45.42018625370719
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;155;33480.0;4;N3;1.1739529097441836e-08;2.901792417814754e-05;8.420399236087195e-10;-7.266626282858021e-05;0.0001189994959261;0.0001916657587547;2.901308982943262e-05;0.5367520792898045;0.7810498272236162;6.775523019296939e-10;4.555649100531812e-11;1.4141109163348103e-11;2.7329300321118256e-12;7.399828321304721e-10;0.9143967613684072;0.0614811693738358;0.0190842601881741;0.0036882501369891;14.553336974049389;44.74918545398486
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;156;33510.0;4;N3;6.98395386408767e-08;3.565783100969869e-05;1.2714809123162295e-09;-9.345114801128294e-05;0.0001018741926675;0.0001953253406788;3.5651955947838474e-05;0.366513048410893;0.0618406129523654;9.364634778255716e-10;4.268503232663172e-11;1.2020947390957572e-11;2.998231945688886e-12;9.941676894888499e-10;0.941010733886034;0.0428923012447843;0.0120793184082693;0.0030127906857877;21.436712483664;71.91976510679252
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;157;33540.0;4;N3;1.614001449534476e-07;3.235620245740914e-05;1.046923837464849e-09;-8.073399288876345e-05;0.0001039062484957;0.0001846402413845;3.2351211922571806e-05;0.4124643475632246;0.133674480453894;8.891512197053138e-10;5.5223894196676715e-11;1.2262464584402195e-11;2.347733303485119e-12;9.589853117898776e-10;0.9262133584601469;0.0575257699450761;0.0127735960475676;0.0024455929425709;15.814472341509738;67.04268381240637
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;158;33570.0;4;N3;-2.369609780107778e-07;3.454527552065547e-05;1.193376060797998e-09;-8.329554180583945e-05;8.884379655250092e-05;0.0001721393383583;3.45403303296716e-05;0.0869071906069098;-0.6501096038941143;9.023001982328527e-10;5.1843449012413996e-11;1.0944039230655939e-11;3.33407761209354e-12;9.684217640880162e-10;0.93076123484982;0.0534787343681991;0.0112892444094769;0.0034392436147027;17.07496794959171;75.54397476500087
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;159;33600.0;4;N3;-5.427334191136928e-08;3.69451604449292e-05;1.364944880301561e-09;-9.18896652193354e-05;0.0001057996254836;0.0001976892907029;3.693904227603142e-05;0.1499121784104276;-0.495699753681444;1.1949474108569731e-09;4.446642199624997e-11;1.1687026487242209e-11;2.443143484520279e-12;1.2535440028249852e-09;0.952495415199616;0.0354442904323167;0.0093157565306002;0.0019474354658097;26.28197598120941;94.18656231691368
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;160;33630.0;4;N3;-2.764954036255897e-07;3.0940266388326727e-05;9.573000841806204e-10;-8.128487152318473e-05;9.496496284222717e-05;0.0001762498343654;3.0936344869114484e-05;0.0693667626631134;-0.3320521589503094;8.370345680182636e-10;4.0377317769636814e-11;1.1968229891053984e-11;2.6429009020948285e-12;8.920230165810493e-10;0.9373045850742592;0.0452141960732679;0.0134019276870091;0.0029594991988148;20.22930951393108;64.54501308584022
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;161;33660.0;4;N3;6.686798181751153e-08;3.341873690123632e-05;1.116811976074054e-09;-9.302439262112044e-05;9.474976190113995e-05;0.0001877741545222;3.341323355711558e-05;0.2569388983621326;-0.4427108835091866;9.807162496253994e-10;5.074825903037821e-11;1.2929334178104871e-11;1.9862699431785648e-12;1.046380112777061e-09;0.9363517959349958;0.0484525707632756;0.012344452620762;0.0018964174695966;18.95167621097517;70.40654184081245
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;162;33690.0;4;N3;4.772322667081388e-07;3.393217501063981e-05;1.1513925009526888e-09;-7.627939861699006e-05;0.00010023568001;0.000176515078627;3.3929875538951784e-05;0.1493102019213726;-0.3141894809632681;8.97816776240272e-10;4.4779119692127934e-11;1.803758760744652e-11;2.4870849140338586e-12;9.631205684538803e-10;0.931228733850231;0.0464455599821278;0.0187088505293198;0.0025796409654679;19.61192749616499;47.16021770999455
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;163;33720.0;4;N3;-2.81666979917675e-07;3.807293090524343e-05;1.4495480677154402e-09;-9.402849658985453e-05;0.0001092824628533;0.0002033109594431;3.806762694618326e-05;0.263924479364157;-0.0741469193973438;1.2103700389302782e-09;5.0811471852211285e-11;1.3787848906933632e-11;2.3389085273863576e-12;1.2773082682168095e-09;0.9468530158368588;0.0397489972611155;0.0107860124586123;0.0018296905257829;23.36104332999412;81.84895900327788
SC4001E;SC4001E0-PSG.edf;SC4001EC-Hypnogram.edf;Fpz-Cz;100.0;164;33750.0;4;N3;2.437478621408184e-07;4.190178282261977e-05;1.7557594037139931e-09;-0.0001141633429786;0.0001183787003119;0.0002325420432905;4.18955076780282e-05;0.1356613791733974;-0.393669071151618;1.641323560540159e-09;4.909099522600704e-11;1.3088894576249247e-11;3.171469161356291e-12;1.706674919503772e-09;0.96114520497678;0.0287472718989585;0.0076647460396342;0.0018571855363887;32.76683869295515;116.49768203298694
