chavepar,arquivo_psg,arquivo_hyp,canal,frequencia_amostragem_hz,indice_epoca,inicio_epoca_s,id_estagio,estagio,media,desvio_padrao,variancia,minimo,maximo,pico_a_pico,valor_rms,assimetria,curtose_excesso,potencia_delta,potencia_theta,potencia_alpha,potencia_beta,potencia_total,relativo_delta,relativo_theta,relativo_alpha,relativo_beta,razao_delta_theta,razao_delta_alpha,razao_alpha_theta,hjorth_complexidade
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,962,53160.0,5,REM,-3.725479768861733e-08,1.4098078790990896e-05,1.9875582559698732e-10,-4.551975981043928e-05,7.352337978835545e-05,0.00011904313959879473,1.4095778147199696e-05,0.7703468364748169,3.126306305776101,1.129785414899729e-10,1.8140556719475337e-11,5.6440451896085185e-12,5.524040345164333e-12,1.4228718374422113e-10,0.788476251244134,0.12660278641429407,0.03938974193032911,0.03855222917232555,5.902573428024604,17.00448119568402,0.2948736169134389,4.06764756064983
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,963,53190.0,5,REM,1.2236508340352374e-08,1.684818762045527e-05,2.8386142609406214e-10,-7.103238744282189e-05,7.732676333618046e-05,0.00014835915077900235,1.684538379945182e-05,0.14795990618325713,3.1884385514804823,1.9307579369053212e-10,2.440218053664213e-11,7.727043807439654e-12,1.1920651467508593e-11,2.3712566950212245e-10,0.8108147017254316,0.10247606059297454,0.03244943656681575,0.0500603378561938,7.600756691419629,22.12384834437732,0.30418820920879414,3.7734412222594287
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,964,53220.0,5,REM,-2.02355426652629e-08,1.1511755615269963e-05,1.3252051734569952e-10,-4.7811330665043815e-05,3.8078741582100805e-05,8.589007224714462e-05,1.150985461754859e-05,-0.18385233854639588,1.3366587042578288,6.981522210759485e-11,1.8978472779416618e-11,4.8468649126783106e-12,5.62640218658363e-12,9.92669619862734e-11,0.6962933824319181,0.18927942368508963,0.04833960076841511,0.05611421823425634,3.494522473185435,11.940625129923543,0.2426043755292411,3.4826098730641224
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,965,53250.0,1,Acordado,9.030982598281381e-09,1.0569207421817264e-05,1.1170814552539715e-10,-4.3642081532162064e-05,4.8948323868931734e-05,9.25904054010938e-05,1.0567449599384676e-05,-0.07108532232267653,0.5920447977627141,4.267701416310716e-11,3.906227547287738e-11,1.1573190446926404e-11,1.636794922457037e-11,1.0968042930748133e-10,0.38558771799254715,0.3529284781174679,0.10456401840270171,0.14788476451513,1.0652668541506083,3.3942867837128663,0.28888000769605776,2.0341408365572753
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,966,53280.0,1,Acordado,-4.981514739079416e-09,1.0173484616457163e-05,1.0349978924129055e-10,-3.1448333529661464e-05,3.815896406183882e-05,6.960729759150028e-05,1.0171790114185043e-05,0.24627709413237497,0.4612570801929623,5.4533368366381044e-11,2.502269044317035e-11,9.687543568137214e-12,4.840504418326971e-12,9.408410679601558e-11,0.5735276925235441,0.2631637535056374,0.10188394143429197,0.050907607816218226,2.0956083878211493,5.102516590338068,0.37227294346421846,2.518473246144683
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,967,53310.0,1,Acordado,-6.409730197094572e-08,1.0536209738150127e-05,1.1101171564628956e-10,-4.7471782587941756e-05,3.641142120199733e-05,8.388320378993909e-05,1.0534648556320903e-05,0.07149923800741363,0.6699294618919422,6.03619091525447e-11,2.455601519898559e-11,9.199087143359888e-12,5.34032937382392e-12,9.94573408687141e-11,0.6008710625879556,0.24444221782734032,0.09157207491070274,0.05316017055242485,2.3619452673881915,5.918363899051819,0.35995780530467963,2.5751933032250736
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,968,53340.0,2,N1,5.757516746434909e-08,1.0215766786315411e-05,1.0436189103238512e-10,-3.727196434879749e-05,3.893286012067301e-05,7.62048244694705e-05,1.021422628666914e-05,0.1366356428940825,0.4366553672096676,5.543145539984488e-11,2.9789097082335875e-11,6.135704104916841e-12,5.385248659753196e-12,9.674150524685077e-11,0.5671229971325911,0.3047742819910754,0.06277480676628451,0.055096845972982485,1.800359888814234,7.76818301107104,0.1992817161383072,2.63513712949404
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,969,53370.0,2,N1,1.4007371895118215e-08,1.0282648371426607e-05,1.0573285753040227e-10,-3.913289945710153e-05,5.527561607572814e-05,9.440851553282968e-05,1.0280943996103966e-05,0.21932488324319335,0.9779124741927858,5.1245927479057346e-11,2.5615147451179566e-11,8.171982321861345e-12,9.081817352462841e-12,9.411487460456109e-11,0.538779320186371,0.2693074827430959,0.0859169751927473,0.09548261920357236,1.9254421781077211,5.587224841996599,0.30704253421294375,2.4507188438493004
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,970,53400.0,3,N2,7.152785111403301e-08,1.0797136897049122e-05,1.1657816517361954e-10,-4.731924337097018e-05,8.126822731260984e-05,0.00012858747068358002,1.0795574186615242e-05,0.7890306882588353,4.6131303607733,7.40821876581336e-11,2.053932985999745e-11,5.520302113841379e-12,4.699985635181715e-12,1.0484180526715415e-10,0.6999331452363606,0.19405687391814938,0.05215615984541878,0.044405758417654845,3.4393914824489515,11.361772256054056,0.25628940871060285,3.0582514029681906
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,971,53430.0,3,N2,-1.1327555970000739e-07,1.4256269645819626e-05,2.0324122421431805e-10,-5.317566705451206e-05,7.410958445864984e-05,0.0001272852515131619,1.4254343495650905e-05,0.6499127795513558,3.2052261409070475,1.3587343313017078e-10,3.026090712434778e-11,6.886656710434239e-12,4.8729342542935286e-12,1.7789393121924628e-10,0.7595195220102182,0.16915558240632014,0.03849575367648547,0.027239237357478758,4.346432833497169,17.228267708217466,0.22029612522249928,3.3390075086772453
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,972,53460.0,3,N2,-4.938124462614697e-09,1.0185061361455222e-05,1.037354749366081e-10,-3.8740282949682386e-05,3.316198037742862e-05,7.1902263327111e-05,1.0183364907045006e-05,0.07435562170260984,0.056755671560461796,5.275538542122744e-11,2.5129886702903385e-11,7.390543866050235e-12,7.741479619151604e-12,9.301729560933265e-11,0.5611242599493648,0.26729003998716233,0.07860834347714009,0.08234101575650028,2.018967247009364,6.28748103382022,0.2828387260182435,2.4763763014877296
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,973,53490.0,3,N2,-2.874671096192977e-07,2.7474672432085265e-05,7.548576252503861e-10,-0.00014689797411888695,0.00011576517329295042,0.0002626631474118374,2.7471597030043267e-05,-0.49170962045954864,4.504796927977411,2.6639995745904623e-10,4.594811975884072e-11,2.8292806537122258e-11,1.094826499312064e-10,4.5012353368621563e-10,0.5905255158875039,0.10185263309894288,0.0627163169829257,0.24268884630469836,5.674347744435088,9.094381486507352,0.602639822051542,2.4307365137768864
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,974,53520.0,1,Acordado,3.4515750772325545e-07,1.600682804957375e-05,2.5621854420862096e-10,-9.116568463377528e-05,7.492042140338066e-05,0.00016608610603715594,1.600788155042246e-05,-0.22322545389724477,2.393893127787223,7.692957459489268e-11,3.6110363631807184e-11,2.931671963375888e-11,7.054386942887416e-11,2.1290052728933292e-10,0.35965116855852236,0.16881848815156233,0.13705772494007723,0.32979754806051914,2.072994362387669,2.5375296379107097,0.7899873987931393,1.6863662784875413
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,975,53550.0,2,N1,-2.8817997913530545e-08,8.882236881914423e-06,7.889413202644083e-11,-3.119887646010391e-05,3.200796810580958e-05,6.320684456591349e-05,8.880803142702566e-06,0.13517096486692246,0.045859109057699854,4.235562892137479e-11,1.642022668772824e-11,4.771213142885856e-12,6.238943331754467e-12,6.978601208374335e-11,0.598361564305473,0.23196993592889936,0.06740333298111603,0.08813808191897418,2.431405152219541,7.339120540641677,0.27388926840125216,2.5862614021152535
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,976,53580.0,2,N1,1.2663141287306595e-08,1.0954022253004937e-05,1.1999060351932737e-10,-5.6620770837642736e-05,5.443590741122501e-05,0.00011105667824886774,1.0952203751146837e-05,0.08689007213165902,0.9942793511112074,8.207662614950432e-11,2.1058160257890775e-11,4.426775205250789e-12,5.525655582640087e-12,1.1308721719528595e-10,0.7194200031105299,0.18457948905743748,0.03880167571861593,0.04843360823835052,3.720918933850949,15.124382906092993,0.20068651027536247,2.9937352816888767
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,977,53610.0,3,N2,-8.314120784015724e-08,1.2418769048048266e-05,1.5422582466876166e-10,-5.208028773385935e-05,6.917529185047905e-05,0.0001212555795843384,1.2416977430960396e-05,0.34423974994951734,1.9600832349956967,9.428372152095658e-11,2.5456647112514937e-11,7.256635829134329e-12,4.810392568927116e-12,1.3180739703153295e-10,0.7099282391519989,0.1916809430913752,0.054640298592791174,0.0362208180903129,3.563706357800608,11.419144972855342,0.27428403146752794,3.021555378741578
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,978,53640.0,3,N2,8.129985849813108e-08,1.6787368979154204e-05,2.818157572422689e-10,-7.905254154748207e-05,7.84289198099965e-05,0.00015748146135747857,1.6784767747082865e-05,-0.1151953059378418,3.071085197610281,1.9069579637264388e-10,5.5581691366857255e-11,7.001546427229094e-12,5.702359949819813e-12,2.5898139411655004e-10,0.733497860570571,0.2137910351459224,0.02693095192839181,0.021933723254301176,3.3702738777502153,23.83236766879338,0.12374226111116665,3.295867694576616
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,979,53670.0,3,N2,-1.6867451676730916e-07,1.075331711391424e-05,1.1563382895240087e-10,-4.5346760067471726e-05,3.936383337020518e-05,8.471059343767691e-05,1.0752847782580984e-05,0.033268557931661655,0.4669025184409148,7.747168231715674e-11,1.702002390319965e-11,7.399302843169094e-12,8.093924890851911e-12,1.099849339543774e-10,0.6980378287110848,0.15335436348681414,0.0666694350262958,0.07292814080674304,4.299199753192381,9.223584833610587,0.4106155953464228,2.7323091686810734
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,980,53700.0,3,N2,1.41393499501409e-07,1.5031321591303633e-05,2.2594062878119076e-10,-7.903098909617852e-05,7.939682004844863e-05,0.00015842780914462716,1.5029481273815305e-05,-0.04634833337140581,3.4195683288803727,1.3284780382980664e-10,3.598313965321137e-11,1.1457279109233743e-11,1.8978082662562924e-11,1.992663052548147e-10,0.6633557435474422,0.17967645434626245,0.05721021863690818,0.09476423224773436,3.5921180590807684,10.664271279860424,0.3097973621674078,2.5661014400699265
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,981,53730.0,3,N2,-5.8679973817783875e-08,1.6530497065722972e-05,2.7325733323987584e-10,-5.5607673415084036e-05,0.00011419226691592601,0.00016979994033101004,1.6527845921397515e-05,1.4395672808500855,9.475929651356331,2.322109250638937e-10,2.142023211040136e-11,7.180140090157506e-12,5.69176426187752e-12,2.6650306152633005e-10,0.8680682895325945,0.08007471760577585,0.026841337998857902,0.02127737989016356,10.357204328681535,28.38715749419672,0.3202527099095661,3.931383562459145
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,982,53760.0,1,Acordado,2.8885337647570094e-08,2.1683364461681442e-05,4.701682943781098e-10,-7.982046815944452e-05,0.00011106722318151388,0.0001908876913409584,2.1679769509292485e-05,0.23503668060323368,2.121270772637831,2.1930427509767124e-10,3.283977793411072e-11,2.0363754902255283e-11,4.8539242050654864e-11,3.21047049984692e-10,0.6809696754188418,0.10197198805476314,0.0632322354861603,0.1507209646943268,6.480665314195547,10.265249536003626,0.6017697557562421,2.756024712148637
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,983,53790.0,2,N1,1.7341910056003176e-07,1.0982560172753665e-05,1.2061662794815502e-10,-4.1626240244894966e-05,5.051828461321631e-05,9.214452485811127e-05,1.0982098915505392e-05,0.1327081908186504,0.9831338687594209,8.111009795623851e-11,1.3687217310741208e-11,4.795827990093773e-12,5.0041923365187255e-12,1.0459733559359221e-10,0.7681074290397188,0.12961707067514086,0.045416183686217845,0.04738938069212408,5.522495939167471,13.994566107702274,0.326530743613798,3.28371816286953
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,984,53820.0,3,N2,-2.0272420920656945e-07,1.5003209660188325e-05,2.2509630010756826e-10,-5.176575633359524e-05,0.00010827097656550508,0.0001600367328991003,1.5002078693052201e-05,0.6444353178367637,5.608213109956608,1.6291598541840715e-10,2.1984576507053363e-11,8.854148994586636e-12,1.2184427921923274e-11,2.0593913884197044e-10,0.7872652139662103,0.10623691888387501,0.04278624644972611,0.0588792820445046,7.088056870154319,16.532730072166032,0.3852213240417778,2.9097675321098015
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,985,53850.0,3,N2,6.422731166411766e-08,1.9089632689848988e-05,3.6441407623335105e-10,-0.00010036899892073287,0.00010745343313112686,0.00020782243205185973,1.908655888373203e-05,0.24609253740395,7.173529302194082,2.9621339951789846e-10,4.613610352574805e-11,1.1972923209253512e-11,1.0194188444050447e-11,3.645166146969504e-10,0.8103965390560668,0.1262216317143325,0.032756166827546965,0.027889808654806135,6.284214802695606,22.83320379994319,0.2540074871210624,3.4837178768870514
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,986,53880.0,3,N2,6.439903941018726e-08,1.5175203361786152e-05,2.3028679707156572e-10,-5.2518646685099826e-05,0.00011618214419582013,0.00016870079088091995,1.5172810617751483e-05,1.1806381777891235,8.019651775787535,1.785698956506851e-10,2.712237828453747e-11,7.2709209919992995e-12,6.923542549041653e-12,2.1988673747626353e-10,0.8084228944251314,0.12278862277755376,0.03291696493448654,0.03134431079088964,6.349743746561726,21.59008601622732,0.2585457360125573,3.5248477501156157
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,987,53910.0,3,N2,-1.3580617880350578e-07,1.2982962763724636e-05,1.6855732212426044e-10,-6.487335643753819e-05,6.780502884558208e-05,0.00013267838528312027,1.2981509144487796e-05,-0.13936591356115474,2.555593718308854,1.0962090798684807e-10,2.2610664741460463e-11,6.953124506186885e-12,9.501350030478704e-12,1.4868604726497413e-10,0.7323388518156086,0.151053923559322,0.04645138697448847,0.06347518826293423,4.642855641177825,13.783376319781226,0.2944908405724452,2.795432461015489
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,988,53940.0,3,N2,-6.241467608840259e-08,1.5831830861392384e-05,2.5064686842373633e-10,-6.535585814600892e-05,9.26669328200161e-05,0.00015802279096602503,1.5829315053387062e-05,0.21288411679137476,3.91102381644557,1.9482479312182956e-10,3.119513777432576e-11,9.344500540744256e-12,7.0251567555315535e-12,2.423895881924312e-10,0.8004647798154586,0.12816956553483272,0.03839318111404261,0.028863834347660145,6.051373175895956,18.833658749831965,0.29024570748059025,3.2862690061233515
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,989,53970.0,3,N2,1.0729772396955716e-07,1.2110227867684365e-05,1.46657619007239e-10,-5.74506446172777e-05,3.868478128832788e-05,9.613542590560558e-05,1.210868473186934e-05,-0.11721622791170319,0.33283779639733746,1.0381210160580005e-10,1.840899046012709e-11,6.755175021951132e-12,7.249368182476542e-12,1.3622563527035483e-10,0.7565066206563725,0.1341512496834768,0.04922677172266273,0.052828089796736685,5.348660550844554,13.38617133874586,0.34804360565937953,3.004163727221778
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,990,54000.0,3,N2,-6.8734324889803e-08,1.2909623187692757e-05,1.666583708482145e-10,-4.9222472756149106e-05,4.6455054452537905e-05,9.567752720868701e-05,1.2907654413771303e-05,-0.1614962114754357,0.6049752520398464,1.0277770735606543e-10,2.109741480694193e-11,1.0903701940265099e-11,9.51121427173051e-12,1.4429003837500293e-10,0.7073967940650518,0.145208956119126,0.0750478288960317,0.06546363658588523,4.651119067728126,8.634096172083467,0.4934378992079964,2.740393948582019
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,991,54030.0,3,N2,6.161358290610765e-08,1.3694459784624212e-05,1.875382287926898e-10,-4.523233846222974e-05,6.25128436505368e-05,0.00010774518211276654,1.3692315811554942e-05,0.2727802766062129,0.893049728440205,1.2900326980890552e-10,1.7002563502266613e-11,8.751783512240918e-12,6.779483402462544e-12,1.615371002258756e-10,0.7936850702370808,0.10460727722248264,0.053844836040994236,0.04171037500386797,7.165827788507085,13.228684747459198,0.4861409604881563,3.2820123256663214
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,992,54060.0,3,N2,9.388788178652079e-08,1.304833777994612e-05,1.7025911881956922e-10,-5.517333446352214e-05,6.188488118123397e-05,0.00011705821564475611,1.3046500707634558e-05,0.04550402056295913,0.41416157592748126,1.0014708496025012e-10,1.9338310674249058e-11,7.298276628564518e-12,8.324228497223676e-12,1.351079007602874e-10,0.7357918563201463,0.14208073569739055,0.053621256281207424,0.06115903963491633,4.9240611260329175,12.068419678312667,0.35884379708119435,2.964782493701403
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,993,54090.0,3,N2,-9.991915281661805e-08,1.438776722233942e-05,2.0700784564422455e-10,-4.7884135844159324e-05,6.540999756331183e-05,0.00011329413340747116,1.4385716070676127e-05,0.20526621907396847,0.7905528037739824,1.3813847865537245e-10,2.5586666428736433e-11,9.171548504949632e-12,8.78240435443871e-12,1.8167909794349728e-10,0.7561810859067124,0.14006345945856596,0.05020579041717403,0.04807558419822673,5.195780336946052,13.580870069896648,0.34496797594137196,2.98077016483311
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,994,54120.0,3,N2,-6.600043776477254e-08,1.5227340017709184e-05,2.3187188401492753e-10,-5.876530785094226e-05,8.636181487242862e-05,0.00014512712272337088,1.522494497345418e-05,0.2939449192703429,2.36650132792278,1.4818794054837552e-10,2.224022597462834e-11,1.1975646445294631e-11,1.1580174653702524e-11,1.9398398762200096e-10,0.760000563921459,0.11406180705332376,0.06141861488908929,0.05939038787201354,6.376355406791407,11.420466885648926,0.515298192813125,3.2035941126425596
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,995,54150.0,3,N2,1.0603704452781591e-07,1.4553249978141168e-05,2.117970849262659e-10,-5.997815277352517e-05,6.268568889915841e-05,0.00012266384167268358,1.4551210594062932e-05,-0.06020643105502632,1.3466928084963943,1.5517982980568007e-10,3.105959579035237e-11,9.531802352066221e-12,6.81232305695679e-12,2.0258355100505544e-10,0.7622414926922392,0.15256436798069747,0.04682010066633294,0.03346205046196303,4.8403551567040655,14.734403914752116,0.29731511321595033,2.9375363450941125
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,996,54180.0,3,N2,-1.1569846659587077e-08,1.2560260313056108e-05,1.5776013913173233e-10,-5.29043363161218e-05,5.4236895077869245e-05,0.00010714123139399104,1.255817209151237e-05,-0.23185802121558063,0.9285653403157874,9.55661474164432e-11,1.8899491978681066e-11,1.2088947591539898e-11,8.519529643938616e-12,1.350741166306028e-10,0.7023095191268034,0.13889116054294934,0.08884090443414364,0.0626094797077859,4.802441565786008,7.301285817525378,0.60750031229396,2.750471793777994
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,997,54210.0,3,N2,-2.064141349278103e-08,1.2624398359172695e-05,1.5937543393108224e-10,-4.0728349164510504e-05,5.12990047510482e-05,9.20273539155587e-05,1.2622310994995707e-05,0.20420629593276501,0.5749847521021132,1.0762247323034643e-10,1.9099567626883576e-11,8.864217723004596e-12,4.797062823844959e-12,1.4038332140407957e-10,0.7612105314937171,0.13509067008191297,0.0626963466056246,0.03392948175361327,5.354467082485854,10.910391097649567,0.44101534359119876,3.200522907139413
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,998,54240.0,3,N2,1.318340270021935e-07,1.5189807566496742e-05,2.3073025390720165e-10,-5.406707210106833e-05,5.692297125120324e-05,0.00011099004335227157,1.518784790657457e-05,0.07463936638496661,0.3059328193876141,1.6075859121674538e-10,2.9258877362339283e-11,1.1529279970799354e-11,8.130684460544617e-12,2.0967743301042863e-10,0.7630555817945045,0.1388799784782405,0.05472479802916836,0.03859304883471854,5.312774472486817,12.830632852917978,0.38102140514799443,3.0867587912923193
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,999,54270.0,3,N2,-1.498580408719837e-07,1.4065862676725162e-05,1.9784849284048993e-10,-5.669337636919033e-05,5.179033862059972e-05,0.00010848371498979004,1.4064316576900932e-05,-0.012537975468152628,0.24043043382060247,1.3714987439911558e-10,2.3341883844909537e-11,1.2525555318804268e-11,7.497961723939377e-12,1.8051527528676871e-10,0.7555831000032256,0.1285945979369099,0.06900551647246021,0.041307607374055144,5.634316360760914,10.140054967535363,0.514568034200182,2.8763273124309188
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1000,54300.0,3,N2,-9.05761749714963e-08,1.4845049227150193e-05,2.2037548655651252e-10,-6.493507302643298e-05,5.448759187000663e-05,0.0001194226648964396,1.4842851212097566e-05,0.07129997966436816,1.291332541706824,1.5388274759619015e-10,2.704533673096543e-11,9.510560352357562e-12,8.86141410672988e-12,1.9930005878624302e-10,0.7682611204842996,0.1350241078053191,0.04748156545728765,0.044240696485199925,5.486928150386052,14.64077484333874,0.33911378720786606,3.0929108092010122
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1001,54330.0,3,N2,1.8049762470862492e-07,1.6296080038122466e-05,2.655622246088935e-10,-5.8610340072581406e-05,7.268199935617662e-05,0.00013129233942875803,1.6294363542645125e-05,0.14323609655795533,1.2638682882445957,1.6659635481024714e-10,3.416554842629407e-11,1.2162314628033967e-11,7.41369768216078e-12,2.2033791554673596e-10,0.7526787916057246,0.15435922192499343,0.05494907909470155,0.033494928620105134,4.737487747686576,12.657071306852005,0.3458588070516179,3.04427325982016
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1002,54360.0,3,N2,2.136637349458283e-08,1.427898175289824e-05,2.038893198996009e-10,-4.375604279764735e-05,5.447592677525413e-05,9.823196957290149e-05,1.427661771271067e-05,0.044029118626037374,0.4316113467940452,1.445616000507713e-10,2.5788672768206527e-11,8.984533231141506e-12,6.20870759903028e-12,1.8554351364914965e-10,0.7749484140341766,0.13824481089548774,0.04816320361607203,0.03328289189785282,5.396370372717406,14.478553649347106,0.3353855306263839,3.180228936961179
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1003,54390.0,3,N2,-1.7331013005304835e-07,1.568193050170208e-05,2.4592294426021397e-10,-5.751177687095468e-05,5.373621554062208e-05,0.00011124799241157676,1.5680274434672357e-05,-0.10778024386627436,0.17770200645033052,1.6944646017127092e-10,2.6856032958623174e-11,1.3366887692649319e-11,9.328745672471059e-12,2.1899812649501443e-10,0.7702177417184091,0.12207391665779382,0.060759097841463834,0.04240375052776854,6.08293580148198,11.794235731234023,0.47985611276753737,3.1352889618186137
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1004,54420.0,3,N2,1.6604339871873127e-07,1.610746962045101e-05,2.594505775737522e-10,-6.35315400010004e-05,7.30223071644417e-05,0.0001365538471654421,1.610564076521491e-05,0.10781849679652114,1.4540408546707715,1.7806127155270533e-10,3.863962047720902e-11,1.1584204495192855e-11,8.425381748585326e-12,2.367104782736926e-10,0.7490678275767508,0.16254908390163827,0.04873241002803064,0.03544388034457866,4.492002431130299,14.14958503103827,0.2922380274012271,2.952351428806508
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1005,54450.0,3,N2,-8.009979423805381e-08,1.5454344534211116e-05,2.38836764982101e-10,-6.465610246150747e-05,5.337202736529813e-05,0.0001180281298268056,1.5451976207079272e-05,-0.20786395516988934,0.8372983357840793,1.5310566314860717e-10,2.933134557444237e-11,1.5421462813083572e-11,8.165992508967537e-12,2.0602446404510062e-10,0.7395534815404853,0.14168057726768218,0.07449101672217821,0.03944457746398784,5.047770227431525,9.32350941516747,0.5084331908465649,2.781756795847849
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1006,54480.0,3,N2,-1.5902465063855411e-07,1.6244793363874605e-05,2.638933114349844e-10,-8.755853853061611e-05,5.4520323210417645e-05,0.00014207886174103375,1.6242864151292717e-05,-0.4840942944653344,2.3035263680557048,1.9153018874218627e-10,2.6798940364665707e-11,1.2675168571523525e-11,9.073452675697056e-12,2.400777503540725e-10,0.794474763684681,0.11116305974029508,0.052577098271853875,0.03763703893192472,6.889837750277483,14.00569124544607,0.4559586950168253,3.0616719368414893
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1007,54510.0,3,N2,2.1250230737596646e-07,1.6576736723485452e-05,2.7478820039975125e-10,-6.214290237550138e-05,5.730034609904132e-05,0.0001194432484745427,1.657533594119864e-05,-0.07757703412962083,0.6464538965531021,2.0740222833941885e-10,2.922979330597315e-11,1.3260799913997496e-11,6.8333768991237556e-12,2.567261984585133e-10,0.8047386318500516,0.11341413283088614,0.05145305364107993,0.026514094958117882,6.860854992959476,14.543519970141785,0.43866657571149437,3.249971342522826
SC4002E,SC4002E0-PSG.edf,SC4002EC-Hypnogram.edf,Fpz-Cz,100.0,1008,54540.0,3,N2,2.781982317026943e-08,1.559739137183763e-05,2.4327861760627493e-10,-4.830455281220638e-05,7.28857870354436e-05,0.00012119033984764999,1.5594816404058777e-05,0.41119399035135157,0.7092153207261784,1.623981014811544e-10,3.566486417332181e-11,1.0436924023042169e-11,8.519532500768494e-12,2.170194221782869e-10,0.744879056455586,0.16358572010229722,0.04787153327333976,0.0390769428505392,4.429256868741353,14.19945617842421,0.28465737589275764,3.1167781920434794
